source_lon,source_lat,theta_rad,boundary_radius
117.1000000000,40.1000000000,5.871140730653,0.564346109060
117.1999940000,40.1000000000,5.924739369023,0.588739368334
117.2000000000,40.1000000000,5.924742184932,0.588739994039
117.3000000000,40.1000000000,5.966424678839,0.621862008241
117.3000060000,40.1000000000,5.966426898773,0.621862528058
117.4000060000,40.1000000000,5.999660779746,0.630094050096
115.8000060000,40.2000000000,3.326762615173,0.476710978750
115.9000000000,40.2000000000,3.356743425837,0.487029947389
115.9000060000,40.2000000000,3.356745511582,0.487030696152
116.0000000000,40.2000000000,3.398057557671,0.589724553519
116.0999940000,40.2000000000,3.458350322033,0.811543872096
116.1000000000,40.2000000000,3.458354761888,0.811556564386
116.1999940000,40.2000000000,3.553631725733,0.882351403926
116.2000000000,40.2000000000,3.553639064929,0.882344448778
116.3000000000,40.2000000000,3.721894216667,0.965541143212
116.3000060000,40.2000000000,3.721907972613,0.965552251916
116.4000000000,40.2000000000,4.060834147575,0.957211595120
116.4000060000,40.2000000000,4.060863079774,0.957226588563
116.5000000000,40.2000000000,4.712388980385,0.751943885498
116.5999940000,40.2000000000,5.363914880996,0.350297795808
116.6000000000,40.2000000000,5.363943813195,0.350290366822
116.6999940000,40.2000000000,5.702869988157,0.473216789825
116.7000000000,40.2000000000,5.702883744102,0.473219135038
116.8000000000,40.2000000000,5.871138895840,0.564344972553
116.8000060000,40.2000000000,5.871146235036,0.564349518586
116.9000000000,40.2000000000,5.966423198881,0.621861661699
116.9000060000,40.2000000000,5.966427638737,0.621862701328
117.0000000000,40.2000000000,6.026720403098,0.645057436452
117.0999940000,40.2000000000,6.068032449188,0.669705813959
117.1000000000,40.2000000000,6.068034534932,0.669706117921
117.1999940000,40.2000000000,6.098015345597,0.673924214646
117.2000000000,40.2000000000,6.098016896736,0.673924337545
117.3000000000,40.2000000000,6.120729834985,0.675903401699
117.3000060000,40.2000000000,6.120731032068,0.675903515510
117.4000060000,40.2000000000,6.138515299119,0.677705929992
115.9000000000,40.3000000000,3.141594838900,0.425509860064
116.0000000000,40.3000000000,3.141595275962,0.425509753712
116.0999940000,40.3000000000,3.141595931506,0.425509594196
116.1000000000,40.3000000000,3.141595931555,0.425509594184
116.1999940000,40.3000000000,3.141597024122,0.425509328326
116.2000000000,40.3000000000,3.141597024210,0.425509328305
116.3000000000,40.3000000000,3.141599209520,0.425508796549
116.3000060000,40.3000000000,3.141599209716,0.425508796501
116.4000000000,40.3000000000,3.141605765450,0.425507201301
116.4000060000,40.3000000000,3.141605766236,0.425507201110
116.5000000000,40.3000000000,4.712388980385,0.751943885498
116.5999940000,40.3000000000,6.283172194533,0.598273997919
116.6000000000,40.3000000000,6.283172195320,0.598273997491
116.6999940000,40.3000000000,6.283178751053,0.598270423560
116.7000000000,40.3000000000,6.283178751250,0.598270423453
116.8000000000,40.3000000000,6.283180936560,0.598269232123
116.8000060000,40.3000000000,6.283180936647,0.598269232075
116.9000000000,40.3000000000,6.283182029215,0.598268636460
116.9000060000,40.3000000000,6.283182029264,0.598268636433
117.0000000000,40.3000000000,6.283182684808,0.598268279064
117.0999940000,40.3000000000,6.283183121848,0.598268040812
117.1000000000,40.3000000000,6.283183121870,0.598268040800
117.1999940000,40.3000000000,6.283183434041,0.598267870620
117.2000000000,40.3000000000,6.283183434057,0.598267870611
117.3000000000,40.3000000000,6.283183668197,0.598267742970
115.9000000000,40.3000020000,3.141590468280,0.425510923592
116.0000000000,40.3000020000,3.141590031218,0.425511029946
116.0999940000,40.3000020000,3.141589375674,0.425511189464
116.1000000000,40.3000020000,3.141589375625,0.425511189476
116.1999940000,40.3000020000,3.141588283057,0.425511455340
116.2000000000,40.3000020000,3.141588282970,0.425511455362
116.3000000000,40.3000020000,3.141586097660,0.425511987134
116.3000060000,40.3000020000,3.141586097463,0.425511987182
